run_id,decision_index,decision_time,window_start,window_end,label,eligibility,primary_event_class,primary_event_time
f62c7142-0ec6-4078-adf3-de58f942658c,0,16.043,11.043,16.043,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,1,16.543,11.543,16.543,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,2,17.043,12.043,17.043,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,3,17.543,12.543,17.543,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,4,18.043,13.043,18.043,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,5,18.543,13.543,18.543,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,6,19.043,14.043,19.043,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,7,19.543,14.543,19.543,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,8,20.043,15.043,20.043,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,9,20.543,15.543,20.543,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,10,21.043,16.043,21.043,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,11,21.543,16.543,21.543,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,12,22.043,17.043,22.043,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,13,22.543,17.543,22.543,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,14,23.043,18.043,23.043,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,15,23.543,18.543,23.543,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,16,24.043,19.043,24.043,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,17,24.543,19.543,24.543,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,18,25.043,20.043,25.043,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,19,25.543,20.543,25.543,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,20,26.043,21.043,26.043,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,21,26.543,21.543,26.543,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,22,27.043,22.043,27.043,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,23,27.543,22.543,27.543,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,24,28.043,23.043,28.043,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,25,28.543,23.543,28.543,,excluded_near_event_or_injection,,
f62c7142-0ec6-4078-adf3-de58f942658c,26,29.043,24.043,29.043,,excluded_near_event_or_injection,,
