run_id,decision_index,decision_time,window_start,window_end,label,eligibility,primary_event_class,primary_event_time
097aa26f-e58d-4e83-967e-93e31bade745,0,20.087,15.087,20.087,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,1,20.587,15.587,20.587,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,2,21.087,16.087,21.087,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,3,21.587,16.587,21.587,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,4,22.087,17.087,22.087,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,5,22.587,17.587,22.587,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,6,23.087,18.087,23.087,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,7,23.587,18.587,23.587,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,8,24.087,19.087,24.087,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,9,24.587,19.587,24.587,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,10,25.087,20.087,25.087,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,11,25.587,20.587,25.587,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,12,26.087,21.087,26.087,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,13,26.587,21.587,26.587,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,14,27.087,22.087,27.087,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,15,27.587,22.587,27.587,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,16,28.087,23.087,28.087,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,17,28.587,23.587,28.587,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,18,29.087,24.087,29.087,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,19,29.587,24.587,29.587,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,20,30.087,25.087,30.087,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,21,30.587,25.587,30.587,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,22,31.087,26.087,31.087,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,23,31.587,26.587,31.587,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,24,32.087,27.087000000000003,32.087,,excluded_near_event_or_injection,,
097aa26f-e58d-4e83-967e-93e31bade745,25,32.587,27.587000000000003,32.587,,excluded_near_event_or_injection,,
