run_id,decision_index,decision_time,window_start,window_end,label,eligibility,primary_event_class,primary_event_time
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,0,19.715,14.715,19.715,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,1,20.215,15.215,20.215,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,2,20.715,15.715,20.715,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,3,21.215,16.215,21.215,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,4,21.715,16.715,21.715,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,5,22.215,17.215,22.215,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,6,22.715,17.715,22.715,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,7,23.215,18.215,23.215,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,8,23.715,18.715,23.715,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,9,24.215,19.215,24.215,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,10,24.715,19.715,24.715,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,11,25.215,20.215,25.215,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,12,25.715,20.715,25.715,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,13,26.215,21.215,26.215,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,14,26.715,21.715,26.715,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,15,27.215,22.215,27.215,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,16,27.715,22.715,27.715,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,17,28.215,23.215,28.215,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,18,28.715,23.715,28.715,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,19,29.215,24.215,29.215,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,20,29.715,24.715,29.715,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,21,30.215,25.215,30.215,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,22,30.715,25.715,30.715,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,23,31.215,26.215,31.215,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,24,31.715,26.715,31.715,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,25,32.215,27.215000000000003,32.215,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,26,32.715,27.715000000000003,32.715,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,27,33.215,28.215000000000003,33.215,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,28,33.715,28.715000000000003,33.715,,excluded_near_event_or_injection,,
05ed9e9d-a50c-4d2d-890a-7c231e67e65c,29,34.215,29.215000000000003,34.215,,excluded_near_event_or_injection,,
