run_id,decision_index,decision_time,window_start,window_end,label,eligibility,primary_event_class,primary_event_time
47cc659b-2820-4d25-8290-13e1d3ea2b40,0,16.04,11.04,16.04,,excluded_near_event_or_injection,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,1,16.54,11.54,16.54,,excluded_near_event_or_injection,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,2,17.04,12.04,17.04,,excluded_near_event_or_injection,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,3,17.54,12.54,17.54,,excluded_near_event_or_injection,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,4,18.04,13.04,18.04,,excluded_near_event_or_injection,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,5,18.54,13.54,18.54,,excluded_near_event_or_injection,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,6,19.04,14.04,19.04,,excluded_near_event_or_injection,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,7,19.54,14.54,19.54,,excluded_near_event_or_injection,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,8,20.04,15.04,20.04,,excluded_near_event_or_injection,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,9,20.54,15.54,20.54,,excluded_near_event_or_injection,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,10,21.04,16.04,21.04,1,eligible_positive,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,11,21.54,16.54,21.54,1,eligible_positive,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,12,22.04,17.04,22.04,1,eligible_positive,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,13,22.54,17.54,22.54,1,eligible_positive,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,14,23.04,18.04,23.04,1,eligible_positive,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,15,23.54,18.54,23.54,1,eligible_positive,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,16,24.04,19.04,24.04,1,eligible_positive,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,17,24.54,19.54,24.54,1,eligible_positive,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,18,25.04,20.04,25.04,1,eligible_positive,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,19,25.54,20.54,25.54,1,eligible_positive,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,20,26.04,21.04,26.04,1,eligible_positive,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,21,26.54,21.54,26.54,1,eligible_positive,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,22,27.04,22.04,27.04,1,eligible_positive,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,23,27.54,22.54,27.54,1,eligible_positive,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,24,28.04,23.04,28.04,1,eligible_positive,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,25,28.54,23.54,28.54,1,eligible_positive,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,26,29.04,24.04,29.04,1,eligible_positive,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,27,29.54,24.54,29.54,1,eligible_positive,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,28,30.04,25.04,30.04,,excluded_too_late,false_arrival,30.657
47cc659b-2820-4d25-8290-13e1d3ea2b40,29,30.54,25.54,30.54,,excluded_too_late,false_arrival,30.657
