run_id,decision_index,decision_time,window_start,window_end,label,eligibility,primary_event_class,primary_event_time
e3d7de09-b6f8-43bc-8931-8019fe4823e5,0,16.085,11.085,16.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,1,16.585,11.585,16.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,2,17.085,12.085,17.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,3,17.585,12.585,17.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,4,18.085,13.085,18.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,5,18.585,13.585,18.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,6,19.085,14.085,19.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,7,19.585,14.585,19.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,8,20.085,15.085,20.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,9,20.585,15.585,20.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,10,21.085,16.085,21.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,11,21.585,16.585,21.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,12,22.085,17.085,22.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,13,22.585,17.585,22.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,14,23.085,18.085,23.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,15,23.585,18.585,23.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,16,24.085,19.085,24.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,17,24.585,19.585,24.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,18,25.085,20.085,25.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,19,25.585,20.585,25.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,20,26.085,21.085,26.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,21,26.585,21.585,26.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,22,27.085,22.085,27.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,23,27.585,22.585,27.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,24,28.085,23.085,28.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,25,28.585,23.585,28.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,26,29.085,24.085,29.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,27,29.585,24.585,29.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,28,30.085,25.085,30.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,29,30.585,25.585,30.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,30,31.085,26.085,31.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,31,31.585,26.585,31.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,32,32.085,27.085,32.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,33,32.585,27.585,32.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,34,33.085,28.085,33.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,35,33.585,28.585,33.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,36,34.085,29.085,34.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,37,34.585,29.585,34.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,38,35.085,30.085,35.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,39,35.585,30.585,35.585,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,40,36.085,31.085,36.085,,excluded_near_event_or_injection,,
e3d7de09-b6f8-43bc-8931-8019fe4823e5,41,36.585,31.585,36.585,0,eligible_negative,,
